cnpj_basico,case_number,class_iii_face_sum,establishment_cnpjs,claim_count,debtor_name,stage,is_related_party,above_floor,band,doc_id,creditor_name_as_printed,flags,extracted_at,extracted_by
02135888,5057720-48.2025.8.24.0023,376976.74,02135888000103,1,Grupo Rech | Administração Judicial - Credibilità,,,1,FLOOR,cf92cff797d25108be0439a46ee6864d615a1be4,SIM,ROWS:p2r10|UNRECONCILED_SOURCE|VALUE_COL:Valor_Após_Analise,2026-09-03T23:36:48Z,build
00153282,0007565-40.2020.8.17.2370,376130.35,00153282000167,1,e Falência,,,1,FLOOR,849d4fe5adce792f073eb0cbe52a2f1d8075a473,00.153.282/0001-67,ROWS:p15r29,2026-09-03T23:36:48Z,build
13726078,0002484-82.2022.8.17.2001,374949.00,13726078000130,1,e Falência,,,1,FLOOR,f3b6182e3aa2715450af4d59223acc49f7047632,CAUANA COMERCIO E REPRESENTACOES LTDA,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p4r62,2026-09-03T23:36:48Z,build
16978251,0003971-03.2023.8.16.0119,373976.81,16978251000266,1,Marques Administrações Judiciais,,,1,FLOOR,1209dafe77b7708945a17e0f6d11db9b41daea47,Ravato Distribuidora De Combustiveis Ltda,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p12r14,2026-09-03T23:36:48Z,build
09263012,0032731-52.2010.8.17.0001,372479.11,09263012000183,1,E FALENCIA,,,1,FLOOR,bf3c4e448c3e0499bc7b3b13b6efa1d1598d598a,0049177-33.2010.8.17.0001,ROWS:p8r6|UNRECONCILED_SOURCE|VALUE_COL:Crédito_1ª_Lista,2026-09-03T23:36:47Z,build
28151363,0041309-42.2014.8.08.0024,370928.52,28151363000147,1,E FALÊNCIA,,,1,FLOOR,bf96785f7a4e919f76a22ff6fcd899efb24bd2d5,CESAN COMPANHIA ESPIRITO SANTENSE DE SANEAMENTO,ROWS:p3r16|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
43998509,0000472-94.2012.5.06.0193,368662.26,43998509000188,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"Avenida Fernando Matos, 270, Barra da Tijuca, Rio de Janeiro/RJ",ROWS:p61r13|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
59274316,0000472-94.2012.5.06.0193,368324.26,59274316000114,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"Rua Forte da Ribeira, 350 , Cond. São Gabriel I - Parque São Lourenço - São Paulo/SP CEP:08340-145",ROWS:p62r3|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
10774307,5014104-85.2021.8.21.0010,364774.81,10774307000101,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,84c586360a663c7c23a7d5176358d616fe6a93e7,PLATINUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL (,LIKELY_FINANCIAL_BY_NAME|ROWS:p9r7|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
01858973,0005010-98.2023.8.16.0001,362247.54,01858973000129,1,Marques Administrações Judiciais,,,1,FLOOR,b465a5d11eec7a46656b594fa59c62d80724e0a1,Airela Ind. Farmaceutica LTDA,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p19r7,2026-09-03T23:36:48Z,build
36238945,8005129-09.2023.8.05.0039,361043.83,36238945000193,1,e na falência,,,1,FLOOR,a0ae32a59c2928e385c610811f80949f98723486,POLUX SECURITIZADORA DE RECEBÍVEIS COMERCIAIS S.A.,LIKELY_FINANCIAL_BY_NAME|ROWS:p9r5|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
84229624,5057720-48.2025.8.24.0023,360769.13,84229624000175,1,Grupo Rech | Administração Judicial - Credibilità,,,1,FLOOR,cf92cff797d25108be0439a46ee6864d615a1be4,SIM,ROWS:p2r5|UNRECONCILED_SOURCE|VALUE_COL:Valor_Após_Analise,2026-09-03T23:36:48Z,build
17986477,0001943-40.2024.8.16.0115,358250.00,17986477000190,1,- D & D LOGÍSTICA E TRANSPORTE Comercia,,,1,FLOOR,dfc3207dcd0fa485a74eefea8e9db729618a8aea,TRR Pegoraro Ltda,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p6r5,2026-09-03T23:36:48Z,build
03143730,0820780-23.2026.8.14.0301,356666.66,03143730000130,1,e mpresa,,,1,FLOOR,38d930ab1caa2c9562c2171db6bb7801de1f28e5,SECRETARIA EXECUTIVA DE ESPORTE E LAZER,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p3r25,2026-09-03T23:36:47Z,build
03266537,0001943-40.2024.8.16.0115,354400.00,03266537000510,1,- D & D LOGÍSTICA E TRANSPORTE Comercia,,,1,FLOOR,dfc3207dcd0fa485a74eefea8e9db729618a8aea,Trans Falls LTDA,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p6r4,2026-09-03T23:36:48Z,build
10835932,0011283-80.2023.8.17.2001,354296.22,10835932000108,1,Náutico - Página — Lindoso e Araujo,,,1,FLOOR,677be5783c06848acb5f46b0d8db0aea7876624a,"COMPANHIA ENERGETICA DE PERNAMBUCO, CPF/CNPJ Nº",PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p11r71,2026-09-03T23:36:47Z,build
70018759,0700256-03.2019.8.02.0066,354247.16,70018759000187,1,Grupo Arnon de Mello — Lindoso e Araujo,,,1,FLOOR,60fd9c017d90deffa5bd422d7dce534a8fd355a3,ACL FACTORING FOMENTO MERCANTIL LTDA,LIKELY_FINANCIAL_BY_NAME|ROWS:p7r2|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
00000000,5011369-81.2026.8.09.0093,352476.89,00000000000191,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,c536a2fa4da39efaa9c4b859cacb48e293873548,"Q. SAUN, Qd. R, Bloco B, Torres I, II e III, Andar T – Sl. S101 a S1602, T II – Sl. C101 a C1602, T III – Sl. N101 a N1602, Asa Norte, CEP 70040-912, em Brasília - DF.",ROWS:p4r8|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
04431548,0011283-80.2023.8.17.2001,351926.88,04431548000147,1,Náutico - Página — Lindoso e Araujo,,,1,FLOOR,677be5783c06848acb5f46b0d8db0aea7876624a,"PMSM PUBLICIDADE DE COMUNICACAO LTDA, CPF/CNPJ Nº",PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p12r36,2026-09-03T23:36:47Z,build
34635991,0031120-52.2024.8.16.0017,351079.81,34635991000109,1,"supramencionado, nos autos principais da presente Recuperação Judicia",,,1,FLOOR,200afc9e12c1bc0f1fceba87ce280e371e62aa39,BIORESULT AGRONEGOCIOS LTDA,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p1r11,2026-09-03T23:36:48Z,build
17213074,0000721-61.2024.8.17.2620,350000.00,17213074000109,1,GRUPO DIVINA INDUSTRIA DE COURO LTDA – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,38f0c15b8a2d8dc124ae88df3b8958088a54cfcc,CENTRUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r25,2026-09-03T23:36:48Z,build
49655558,1000117-72.2020.8.26.0260,350000.00,49655558000102,1,Ativos,,,1,FLOOR,f41f56937a1d74e42342159ecc0f7b0b6cac3202,SOC EMBUENSE ADM PART LTDA,ROWS:p3r17|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
07752236,5012306-16.2022.8.21.0023,346408.09,07752236000123,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,ebfb999b457caf45140ea7446a22cd3751154eaf,MEDILAR IMP.DST PR.MATR.HOSPIT (,ROWS:p28r50|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
90400888,0000721-61.2024.8.17.2620,345941.20,90400888000142,1,GRUPO DIVINA INDUSTRIA DE COURO LTDA – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,38f0c15b8a2d8dc124ae88df3b8958088a54cfcc,BANCO SANTANDER (BRASIL) S/A,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r14,2026-09-03T23:36:48Z,build
40422448,0822279-56.2026.8.15.2001,341713.10,40422448000118,1,DIAGSON DIAGNOSTICO EM ULTRA SONOGRAFIA MED FETAL LTDA – EPP – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,088be5223af3f8c9fa20abea588d45b3da85a782,COOPERATIVA DE TRABALHO EM SAUDE E QUALIDADE,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r51,2026-09-03T23:36:48Z,build
32902452,5341375-33.2026.8.09.0049,341398.88,32902452000155,1,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Trevo Alimentos,ROWS:p18r48|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
14492564,8005129-09.2023.8.05.0039,341250.00,14492564000101,1,e na falência,,,1,FLOOR,a0ae32a59c2928e385c610811f80949f98723486,POLYEXCEL IND E COM CP POLIMERICOS LTDA,ROWS:p9r6|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
24744042,0000721-61.2024.8.17.2620,341146.25,24744042000103,1,GRUPO DIVINA INDUSTRIA DE COURO LTDA – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,38f0c15b8a2d8dc124ae88df3b8958088a54cfcc,FS TATUI CAPITAL,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r44,2026-09-03T23:36:48Z,build
08578161,5009529-81.2025.8.24.0019,340000.00,08578161000179,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,2e46411688575df1120bdb73499fa0a31b4d1af8,ENGASTE CONSTRUÇÕES,"ROWS:p1r47|UNRECONCILED_SOURCE|VALUE_COL:Valor_(Art._7º,_§2º)",2026-09-03T23:36:48Z,build
10159120,0003971-03.2023.8.16.0119,339668.00,10159120000190,1,Marques Administrações Judiciais,,,1,FLOOR,1209dafe77b7708945a17e0f6d11db9b41daea47,Industria E Comercio De Farinha Jagua Ltda,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p11r18,2026-09-03T23:36:48Z,build
18299911,0700256-03.2019.8.02.0066,338981.60,18299911000127,1,Grupo Arnon de Mello — Lindoso e Araujo,,,1,FLOOR,60fd9c017d90deffa5bd422d7dce534a8fd355a3,VALE REAL EMPREENDIMENTO IMOBILIARIO LTDA,ROWS:p9r44|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
33449007,0873061-47.2023.8.19.0001,336951.30,33449007000144,1,Real Distribuidora – Processo nº 0873061-47.2023.8.19.0001 – e-mail: admjudunica@inova-aj.com.br – INOVA,,,1,FLOOR,8eb5d0d64353bf5fcd1122d1a511b7ca9884e3bd,"Alameda Rio Claro, Bela Vista, São Paulo - CEP 01332-010","ALT_VALUE:R$245.000,00|ROWS:p1r28",2026-09-03T23:36:48Z,build
14051028,0000721-61.2024.8.17.2620,336289.98,14051028000162,1,GRUPO DIVINA INDUSTRIA DE COURO LTDA – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,38f0c15b8a2d8dc124ae88df3b8958088a54cfcc,FIDC DA INDUSTRIA EXODUS INSTITUCIONAL (TRUST),LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r40,2026-09-03T23:36:48Z,build
43464332,0008526-45.2025.8.17.2001,334279.01,43464332000130|43464332000210,2,E FALENCIA,,,1,FLOOR,1658892fa167d2330f5086c9fbc19999d00549f1,IRON COMEX LTDA - Este documento foi gerado pelo usuário 031.***.***-17 em 10/06/2025 18:21:34,"LONG_CHUNK|ROWS:p5r78,p5r79",2026-09-03T23:36:47Z,build
03732359,0000206-69.2013.8.17.1340,334273.09,03732359000141,1,AGROPECUÁRIA SERROTE REDONDO – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,7c0ce2830d0d7e22653dbd04dbb70cd8440069c6,COOPERATIVA DE CRÉDITO RURAL DO ALTO PAJEU LTDA.,"ALT_VALUE:334.273,09|LIKELY_FINANCIAL_BY_NAME|ROWS:p1r29|VALUE_COL:Valor_Atualizado",2026-09-03T23:36:47Z,build
28809368,0000721-61.2024.8.17.2620,332923.32,28809368000114,1,GRUPO DIVINA INDUSTRIA DE COURO LTDA – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,38f0c15b8a2d8dc124ae88df3b8958088a54cfcc,GJM INDUSTRIA DE COUROS EIRELI,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r47,2026-09-03T23:36:48Z,build
33918160,0005010-50.2013.8.24.0026,332680.00,33918160000173,1,MANNES LTDA E BM EMPREENDIMENTOS E PARTICIPAÇÕES – Sgrott Administradora Judicial e Consultoria Empresarial,,,1,FLOOR,ea17ba43b2611e60da78d77cd10f534a8d7ffa56,FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS - EXODUS III,LIKELY_FINANCIAL_BY_NAME|ROWS:p14r56|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
21421785,5009529-81.2025.8.24.0019,332469.93,21421785000146,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,2e46411688575df1120bdb73499fa0a31b4d1af8,PERFILAGES COMERCIO VAREJISTA E ATACADISTA DE ALUMINIO LTDA,ROWS:p2r20|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
51536795,0000472-94.2012.5.06.0193,332404.33,51536795000198,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"Rua Barão do Triunfo, 88, 16º andar, conjunto 1606, São Paulo, SP",ROWS:p72r15|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
60746948,0031120-52.2024.8.16.0017,332298.80,60746948000112,1,"supramencionado, nos autos principais da presente Recuperação Judicia",,,1,FLOOR,200afc9e12c1bc0f1fceba87ce280e371e62aa39,BANCO BRADESCO S.A.,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p1r6,2026-09-03T23:36:48Z,build
06222722,0005010-98.2023.8.16.0001,332242.27,06222722000843,1,Marques Administrações Judiciais,,,1,FLOOR,b465a5d11eec7a46656b594fa59c62d80724e0a1,Logika Distribuidora De Cosmeticos Ltda,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p28r8,2026-09-03T23:36:48Z,build
75400903,0007565-40.2020.8.17.2370,331696.27,75400903000169,1,e Falência,,,1,FLOOR,849d4fe5adce792f073eb0cbe52a2f1d8075a473,75.400.903/0001-69,ROWS:p16r22,2026-09-03T23:36:48Z,build
04432327,0302174-63.2015.8.24.0025,330759.56,04432327000193,1,CONFECÇÕES ANDRIMALHAS LTDA – Sgrott Administradora Judicial e Consultoria Empresarial,,,1,FLOOR,d403116b357dac27429fe9e2a0634e3c573603e7,"AV MANOEL SIMAO, 810 - BAIRRO DAS NACOES - INDAIAL - SC",PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r17,2026-09-03T23:36:48Z,build
02558157,5012306-16.2022.8.21.0023,330264.64,02558157001720,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,ebfb999b457caf45140ea7446a22cd3751154eaf,TELEFONICA BRASIL S.A. (,ROWS:p30r13|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
43214055,5341375-33.2026.8.09.0049,329842.98,43214055000107|43214055004013,2,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Martins Almais,"ROWS:p15r55,p15r56|UNRECONCILED_SOURCE",2026-09-03T23:36:48Z,build
15419865,0000410-68.2021.8.16.0174,329813.85,15419865000164,1,consonância,,,1,FLOOR,b1a9f73b4c119a16aede49b05ad9f554fb74bc97,Supreme Sociedade e Incorporadora SPE Ltda,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p16r2,2026-09-03T23:36:48Z,build
00331788,5012306-16.2022.8.21.0023,329122.66,00331788005269,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,ebfb999b457caf45140ea7446a22cd3751154eaf,AIR LIQUIDE BRASIL LTDA (,ROWS:p25r45|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
43672716,0002484-82.2022.8.17.2001,328879.90,43672716000814,3,e Falência,,,1,FLOOR,f3b6182e3aa2715450af4d59223acc49f7047632,CAMESA INDUSTRIA TEXTIL LTDA,"PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p4r59,p7r83,p9r61",2026-09-03T23:36:48Z,build
04647810,0028131-73.2024.8.16.0017,328800.00,04647810000195,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,70eb7014739f42d09f9b61cd132e98426b0e40f0,AO JUIZ IMPUGNAÇÃO CONTRA A RELAÇÃO DE CREDORES A SEGUIR. AGRÍCOLA URTIGÃO COMÉRCIO REPRESENTAÇÕES E TRANSPORTES SALIENTA QUE OS DOCUMENTOS QUE DERAM ENSEJO AO PRESENTE LTDA (,ROWS:p1r14|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
35820448,0041309-42.2014.8.08.0024,328667.29,35820448001965,1,E FALÊNCIA,,,1,FLOOR,bf96785f7a4e919f76a22ff6fcd899efb24bd2d5,WHITE MARTINS GASES INDUSTRIAIS LTDA,ROWS:p5r24|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
58160789,1001174-80.2024.8.26.0359,328600.00,58160789000128,1,Ativos,,,1,FLOOR,442539f948e05d3b98924984d4ac62e721a54540,"Rua Bernardino de Campos, nº 3.390, Centro, CEP nº 15.015-300, São José do Rio Preto/SP",ROWS:p3r3|UNRECONCILED_SOURCE|VALUE_COL:Valor_Do_Créidto,2026-09-03T23:36:48Z,build
04603630,5341375-33.2026.8.09.0049,327994.40,04603630000373,1,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Frigorifico Boi Brasil,ROWS:p13r55|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
12222798,4054599-35.2025.8.26.0100,327670.06,12222798000103,1,Ativos,,,1,FLOOR,2fe04bf4466d0420480f240ab82ca5b210606a24,RUA DOUTOR BACELAR 173 VILA CLEMENTINO 4026000,ROWS:p2r45|UNRECONCILED_SOURCE|VALUE_COL:Valor,2026-09-03T23:36:48Z,build
33173097,0005010-98.2023.8.16.0001,327450.78,33173097000436,1,Marques Administrações Judiciais,,,1,FLOOR,b465a5d11eec7a46656b594fa59c62d80724e0a1,Cellera Farmaceutica S.A.,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p23r2,2026-09-03T23:36:48Z,build
02274615,0000472-94.2012.5.06.0193,326730.53,02274615000131,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"Rua Major Delfino de Paula, 2151, São Francisco Belo Horizonte/MG",ROWS:p63r13|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
02924249,5341375-33.2026.8.09.0049,326527.45,02924249000119,1,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Cafe Rancheiro,ROWS:p11r23|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
43718469,0015488-29.2018.8.17.2810,325850.60,43718469000335,1,CENTRO DE TRATAMENTO RENAL ZONA SUL LTDA,,,1,FLOOR,05e15e3ab0973ce0b16c39684020161cc0cb705a,GSI CREOS BRASIL LTDA-REF COMPRA MAQUINA HEMODIALISE,ROWS:p3r24,2026-09-03T23:36:48Z,build
08632394,5014104-85.2021.8.21.0010,325723.67,08632394000102,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,84c586360a663c7c23a7d5176358d616fe6a93e7,RED - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL LP (,LIKELY_FINANCIAL_BY_NAME|ROWS:p9r13|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
19966141,5008793-34.2023.8.24.0019,325517.44,19966141000191,1,AZEPLAST INDÚSTRIA E COMÉRCIO LTDA,,,1,FLOOR,229081edb0eaccd400fcad129b25a20d453416b7,PRO-COLOR QUIMICA SUL LTDA,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r7,2026-09-03T23:36:48Z,build
00000000,0000206-69.2013.8.17.1340,324716.74,00000000060844,1,AGROPECUÁRIA SERROTE REDONDO – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,7c0ce2830d0d7e22653dbd04dbb70cd8440069c6,BANCO DO BRASIL S/A,"ALT_VALUE:324.716,74|LIKELY_FINANCIAL_BY_NAME|ROWS:p1r13|VALUE_COL:Valor_Atualizado",2026-09-03T23:36:47Z,build
43342153,0002484-82.2022.8.17.2001,324707.00,43342153000120,3,e Falência,,,1,FLOOR,f3b6182e3aa2715450af4d59223acc49f7047632,TEXMAR CONFECCOES E MALHAS LTDA,"PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p4r93,p7r124,p9r90",2026-09-03T23:36:48Z,build
07153791,0000472-94.2012.5.06.0193,324549.20,07153791000139,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"Rua Antero Patricio Silvestre, 58 - bairro: Parque Industrial Lisboa, Campinas/SP",ROWS:p72r7|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
44151413,0000472-94.2012.5.06.0193,322964.99,44151413000142,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"Avenida Ferraz Alvim, n° 290/446 - Galpões 02 e 03, bairro Casa Grande - Diadema/SP - CEP 09961-550",ROWS:p63r18|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
83201111,0002484-82.2022.8.17.2001,322411.79,83201111000193,3,e Falência,,,1,FLOOR,f3b6182e3aa2715450af4d59223acc49f7047632,MC-JU INDUSTRIA E COMERCIO DE CONFECCOES LTDA,"PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p4r88,p7r112,p9r85",2026-09-03T23:36:48Z,build
00360305,0016033-22.2025.8.16.0017,322411.47,00360305000104,1,KADIMA EMPREENDIMENTOS subscrevi e assinei. E PARTICIPAÇÕES S.A,,,1,FLOOR,fcb10a251582ff4fff1b8864bf38719cc11c0e03,Caixa Econômica Federal,LIKELY_FINANCIAL_BY_NAME|ROWS:p4r5,2026-09-03T23:36:48Z,build
08934225,0007565-40.2020.8.17.2370,321724.20,08934225000127,1,e Falência,,,1,FLOOR,849d4fe5adce792f073eb0cbe52a2f1d8075a473,08.934.225/0001-27,ROWS:p17r9,2026-09-03T23:36:48Z,build
41182665,5057720-48.2025.8.24.0023,321452.22,41182665000140,1,Grupo Rech | Administração Judicial - Credibilità,,,1,FLOOR,cf92cff797d25108be0439a46ee6864d615a1be4,NÃO,ROWS:p1r2|UNRECONCILED_SOURCE|VALUE_COL:Valor_Após_Analise,2026-09-03T23:36:48Z,build
82270281,5011460-87.2023.8.24.0020,321041.01,82270281000167,1,TOP TEXTIL EMBALAGENS LTDA,,,1,FLOOR,741aed48dd004485cbfaf3bc50def81229cab4e3,POLIJUTA INDUSTRIA E COMERCIO DE EMBALAGENS LTDA,ROWS:p3r4|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
46495282,5057720-48.2025.8.24.0023,320280.42,46495282000146,1,Grupo Rech | Administração Judicial - Credibilità,,,1,FLOOR,cf92cff797d25108be0439a46ee6864d615a1be4,SIM,ROWS:p1r25|UNRECONCILED_SOURCE|VALUE_COL:Valor_Após_Analise,2026-09-03T23:36:48Z,build
61773646,5341375-33.2026.8.09.0049,319660.20,61773646000104,1,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Graxaria Bem Bom,ROWS:p14r19|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
70494828,5341375-33.2026.8.09.0049,318000.00,70494828001109,1,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Delicious Fish Agroind. e Com. De Pescados Ltda,ROWS:p12r30|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
04422548,0020255-24.2020.5.04.0104,316198.79,04422548000180|04422548000504,2,Base | AJ RUIZ - Administração Judicial,,,1,FLOOR,2407a56c35028c413305535a1dd008db0d00dcd7,"ROD RAPOSO TAVARES, S/N KM 104 PARTE - SOROCABA-SP - CEP 18025-171","ROWS:p3r24,p3r25",2026-09-03T23:36:48Z,build
32904168,0002484-82.2022.8.17.2001,315495.92,32904168000207,2,e Falência,,,1,FLOOR,f3b6182e3aa2715450af4d59223acc49f7047632,CONSORCIO VALORGÁS ENERGIA SUSTENTÁVEL PE I,"LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p4r66,p7r91",2026-09-03T23:36:48Z,build
50378389,5057720-48.2025.8.24.0023,314029.75,50378389000181,1,Grupo Rech | Administração Judicial - Credibilità,,,1,FLOOR,cf92cff797d25108be0439a46ee6864d615a1be4,SIM,ROWS:p2r3|UNRECONCILED_SOURCE|VALUE_COL:Valor_Após_Analise,2026-09-03T23:36:48Z,build
60746948,0003971-03.2023.8.16.0119,313593.84,60746948000112,1,Marques Administrações Judiciais,,,1,FLOOR,1209dafe77b7708945a17e0f6d11db9b41daea47,Banco Bradesco S.A,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p9r16,2026-09-03T23:36:48Z,build
08228146,0000472-94.2012.5.06.0193,311892.18,08228146000109,2,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"Estrada dos Remédios, 1700, bloco c, Ilha do Retiro, Recife/PE","ROWS:p69r5,p69r6|VALUE_COL:Valor_Atualizado",2026-09-03T23:36:47Z,build
49644505,5009529-81.2025.8.24.0019,311424.00,49644505000188,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,2e46411688575df1120bdb73499fa0a31b4d1af8,DALMOLIN ARQUITETURA E CONSTRUÇÃO,"ROWS:p1r41|UNRECONCILED_SOURCE|VALUE_COL:Valor_(Art._7º,_§2º)",2026-09-03T23:36:48Z,build
00360305,1009827-02.2024.8.26.0576,310918.57,00360305000104,1,formuladopelasempresa,,,1,FLOOR,89671ae49d87f89fdf44efa9c5b9c668ed4162a1,Caixa Economica Federal,"ALT_VALUE:310.918,57|LIKELY_FINANCIAL_BY_NAME|ROWS:p1r16",2026-09-03T23:36:48Z,build
01911761,5009149-92.2024.8.24.0019,310314.83,01911761000320,1,e de Falência,,,1,FLOOR,a62ac8ee04589de01e4daef8a199cd9a9df4a91e,2.20NATIVA PRODUTOS AGRICOLAS LTDA,ROWS:p1r26|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
16620321,0011283-80.2023.8.17.2001,310000.00,16620321000129,1,Náutico - Página — Lindoso e Araujo,,,1,FLOOR,677be5783c06848acb5f46b0d8db0aea7876624a,"ALBUQUERQUE SOCCER ATIVIDADES ESPORTIVAS LTDA, CPF/CNPJ Nº",PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p11r61,2026-09-03T23:36:47Z,build
